INDEX,MACAQUE_COUNT_IN_500,OTHER_SPIECIES_COUNT_IN_500,TC_CT_COUNT_IN_500,THALAM_COUNT_IN_500,CORTEX_COUNT_IN_500,INJECT_COUNT_IN_500,METHOD_COUNT_IN_500,CONNECT_COUNT_IN_500,RELEVANCE_INDEX
5216,0,1,0,0,8,0,0,0,3.7013019741124937
4938,0,1,0,0,8,0,0,0,3.7013019741124937
7494,0,1,0,0,8,0,0,0,3.7013019741124937
3994,0,5,0,0,2,0,0,2,3.7013019741124937
6003,0,1,0,0,8,0,0,0,3.7013019741124937
10183,0,1,0,0,8,0,0,0,3.7013019741124937
7968,0,2,0,0,10,0,0,0,3.6971782569286313
7017,0,2,0,0,10,0,0,0,3.6971782569286313
9343,0,2,0,0,10,0,0,0,3.6971782569286313
6184,0,2,0,0,10,0,0,0,3.6971782569286313
8073,0,8,0,0,18,0,0,0,3.691653380996661
4435,0,4,0,0,4,0,0,1,3.688879454113936
8454,0,4,0,0,4,0,0,1,3.688879454113936
2042,0,4,0,0,4,0,0,1,3.688879454113936
2392,0,4,0,0,13,0,0,0,3.668676746796416
7917,0,6,0,1,0,0,0,1,3.599267295424249
9283,0,10,0,0,19,0,0,0,3.593569274309611
3950,0,7,0,1,2,0,0,0,3.5835189384561104
10232,0,0,0,0,5,0,0,0,3.58351893845611
7180,0,0,0,0,5,0,0,0,3.58351893845611
9601,0,0,0,0,5,0,0,0,3.58351893845611
7607,0,0,0,0,5,0,0,0,3.58351893845611
7584,0,2,0,0,1,0,0,2,3.58351893845611
9603,0,2,0,0,1,0,0,2,3.58351893845611
4521,0,7,0,0,5,0,0,1,3.58351893845611
8059,0,1,0,0,2,0,0,1,3.58351893845611
9621,0,2,0,0,1,0,0,2,3.58351893845611
5139,0,7,0,0,5,0,0,1,3.58351893845611
7704,0,2,0,0,1,0,0,2,3.58351893845611
10385,0,0,0,0,5,0,0,0,3.58351893845611
5465,0,2,0,0,1,0,0,2,3.58351893845611
8447,0,1,0,0,2,0,0,1,3.58351893845611
7678,0,0,0,0,5,0,0,0,3.58351893845611
4735,0,1,0,0,2,0,0,1,3.58351893845611
7272,0,0,0,0,5,0,0,0,3.58351893845611
6964,0,1,0,0,2,0,0,1,3.58351893845611
10649,0,0,0,0,5,0,0,0,3.58351893845611
6573,0,0,0,0,5,0,0,0,3.58351893845611
8492,0,2,0,0,1,0,0,2,3.58351893845611
6670,0,1,0,0,2,0,0,1,3.58351893845611
9488,0,0,0,0,5,0,0,0,3.58351893845611
6388,0,0,0,0,5,0,0,0,3.58351893845611
10222,0,2,0,0,1,0,0,2,3.58351893845611
4488,0,0,0,0,5,0,0,0,3.58351893845611
6379,0,0,0,0,5,0,0,0,3.58351893845611
4086,0,2,0,0,1,0,0,2,3.58351893845611
5608,0,0,0,0,5,0,0,0,3.58351893845611
8301,0,0,0,0,5,0,0,0,3.58351893845611
9905,0,0,0,0,5,0,0,0,3.58351893845611
4339,0,0,0,0,5,0,0,0,3.58351893845611
4042,0,7,0,0,5,0,0,1,3.58351893845611
10725,0,0,0,0,5,0,0,0,3.58351893845611
4618,0,8,0,0,17,0,0,0,3.583518938456109
10626,0,6,0,0,0,2,0,0,3.547151294285236
3923,0,6,0,2,0,0,0,0,3.547151294285236
10040,0,6,0,0,0,2,0,0,3.547151294285236
4189,0,5,0,0,4,0,0,1,3.5065578973199814
10668,0,12,0,0,3,0,0,2,3.503476230782573
5386,0,5,0,0,13,0,0,0,3.486355190002462
3810,0,3,0,1,1,0,0,0,3.465735902799727
6017,0,3,0,1,1,0,0,0,3.465735902799727
7040,0,3,0,1,1,0,0,0,3.465735902799727
3753,0,3,0,1,1,0,0,0,3.465735902799727
7564,0,3,0,1,1,0,0,0,3.465735902799727
10457,0,0,0,1,0,0,0,0,3.4657359027997265
2188,0,0,0,1,0,0,0,0,3.4657359027997265
10139,0,0,0,1,0,0,0,0,3.4657359027997265
9796,0,0,0,1,0,0,0,0,3.4657359027997265
4915,0,0,0,1,0,0,0,0,3.4657359027997265
2052,0,0,0,1,0,0,0,0,3.4657359027997265
9948,0,0,0,1,0,0,0,0,3.4657359027997265
5168,0,0,0,1,0,0,0,0,3.4657359027997265
7575,0,0,0,0,0,1,0,0,3.4657359027997265
9781,0,0,0,0,0,1,0,0,3.4657359027997265
3334,0,0,0,1,0,0,0,0,3.4657359027997265
10331,0,0,0,1,0,0,0,0,3.4657359027997265
2209,0,0,0,1,0,0,0,0,3.4657359027997265
10851,0,0,0,1,0,0,0,0,3.4657359027997265
6372,0,0,0,1,0,0,0,0,3.4657359027997265
9103,0,0,0,1,0,0,0,0,3.4657359027997265
10879,0,0,0,0,0,1,0,0,3.4657359027997265
8694,0,0,0,1,0,0,0,0,3.4657359027997265
8126,0,0,0,0,0,1,0,0,3.4657359027997265
10726,0,7,0,0,0,1,0,1,3.4657359027997265
2241,0,0,0,1,0,0,0,0,3.4657359027997265
4016,0,0,0,1,0,0,0,0,3.4657359027997265
5112,0,0,0,1,0,0,0,0,3.4657359027997265
4718,0,0,0,1,0,0,0,0,3.4657359027997265
6186,0,0,0,1,0,0,0,0,3.4657359027997265
8933,0,0,0,1,0,0,0,0,3.4657359027997265
7819,0,0,0,1,0,0,0,0,3.4657359027997265
10933,0,0,0,0,0,1,0,0,3.4657359027997265
9712,0,0,0,1,0,0,0,0,3.4657359027997265
9920,0,0,0,0,0,1,0,0,3.4657359027997265
2495,0,0,0,1,0,0,0,0,3.4657359027997265
10833,0,0,0,0,0,1,0,0,3.4657359027997265
8026,0,0,0,1,0,0,0,0,3.4657359027997265
8516,0,0,0,1,0,0,0,0,3.4657359027997265
10843,0,0,0,1,0,0,0,0,3.4657359027997265
10922,0,0,0,1,0,0,0,0,3.4657359027997265
5685,0,0,0,1,0,0,0,0,3.4657359027997265
6667,0,0,0,1,0,0,0,0,3.4657359027997265
7211,0,0,0,1,0,0,0,0,3.4657359027997265
3335,0,0,0,1,0,0,0,0,3.4657359027997265
9747,0,0,0,1,0,0,0,0,3.4657359027997265
8118,0,0,0,1,0,0,0,0,3.4657359027997265
9126,0,0,0,1,0,0,0,0,3.4657359027997265
9882,0,0,0,1,0,0,0,0,3.4657359027997265
10347,0,0,0,1,0,0,0,0,3.4657359027997265
10963,0,0,0,1,0,0,0,0,3.4657359027997265
10319,0,0,0,0,0,1,0,0,3.4657359027997265
5990,0,0,0,1,0,0,0,0,3.4657359027997265
9696,0,3,0,0,3,0,0,1,3.465735902799726
4257,0,1,0,0,0,0,0,3,3.465735902799726
6785,0,0,0,0,1,0,0,1,3.465735902799726
7485,0,0,0,0,1,0,0,1,3.465735902799726
8690,0,3,0,0,3,0,0,1,3.465735902799726
6679,0,0,0,0,1,0,0,1,3.465735902799726
6428,0,0,0,0,1,0,0,1,3.465735902799726
9807,0,1,0,0,0,0,0,3,3.465735902799726
8752,0,0,0,0,1,0,0,1,3.465735902799726
5145,0,1,0,0,0,0,0,3,3.465735902799726
3208,0,1,0,0,7,0,0,0,3.465735902799726
6527,0,0,0,0,1,0,0,1,3.465735902799726
6422,0,1,0,0,0,0,0,3,3.465735902799726
3195,0,1,0,0,0,0,0,3,3.465735902799726
7058,0,0,0,0,1,0,0,1,3.465735902799726
7055,0,0,0,0,1,0,0,1,3.465735902799726
10371,0,1,0,0,7,0,0,0,3.465735902799726
6514,0,0,0,0,1,0,0,1,3.465735902799726
7972,0,0,0,0,1,0,0,1,3.465735902799726
9558,0,0,0,0,1,0,0,1,3.465735902799726
5108,0,0,0,0,1,0,0,1,3.465735902799726
4698,0,1,0,0,0,0,0,3,3.465735902799726
5984,0,0,0,0,1,0,0,1,3.465735902799726
5637,0,0,0,0,1,0,0,1,3.465735902799726
8929,0,0,0,0,1,0,0,1,3.465735902799726
10003,0,0,0,0,1,0,0,1,3.465735902799726
4369,0,1,0,0,0,0,0,3,3.465735902799726
4937,0,0,0,0,1,0,0,1,3.465735902799726
4212,0,0,0,0,1,0,0,1,3.465735902799726
2821,0,0,0,0,1,0,0,1,3.465735902799726
4225,0,1,0,0,0,0,0,3,3.465735902799726
8578,0,1,0,0,7,0,0,0,3.465735902799726
7768,0,0,0,0,1,0,0,1,3.465735902799726
10850,0,1,0,0,7,0,0,0,3.465735902799726
7633,0,0,0,0,1,0,0,1,3.465735902799726
4547,0,0,0,0,1,0,0,1,3.465735902799726
9966,0,1,0,0,0,0,0,3,3.465735902799726
4514,0,0,0,0,1,0,0,1,3.465735902799726
6601,0,0,0,0,1,0,0,1,3.465735902799726
9857,0,1,0,0,0,0,0,3,3.465735902799726
10465,0,0,0,0,1,0,0,1,3.465735902799726
4720,0,0,0,0,1,0,0,1,3.465735902799726
8800,0,1,0,0,7,0,0,0,3.465735902799726
8566,0,3,0,0,0,0,0,4,3.44201937618241
10575,0,3,0,0,0,0,0,4,3.44201937618241
10041,0,3,0,0,0,0,0,4,3.44201937618241
10859,0,3,0,0,0,0,0,4,3.44201937618241
7069,0,7,0,2,0,0,0,0,3.4136199016607134
6443,0,7,0,0,2,0,0,2,3.413619901660713
10771,0,7,0,0,2,0,0,2,3.413619901660713
7297,0,3,0,0,10,0,0,0,3.4094961844768505
9013,0,16,0,1,3,0,0,0,3.4051112809832915
8282,0,4,0,0,11,0,0,0,3.3603753871419
8486,0,6,0,0,4,0,0,1,3.352407217492723
5138,0,8,0,1,0,0,0,1,3.3479528671433427
8409,0,5,0,0,12,0,0,0,3.3381392456950185
5332,0,5,0,0,12,0,0,0,3.3381392456950185
10895,0,8,0,0,0,2,0,0,3.2958368660043296
10558,0,8,0,0,0,2,0,0,3.2958368660043296
4919,0,3,0,0,1,0,0,2,3.295836866004329
8858,0,0,0,0,0,0,0,2,3.295836866004329
2968,0,0,0,0,0,0,0,2,3.295836866004329
6177,0,0,0,0,0,0,0,2,3.295836866004329
7164,0,0,0,0,0,0,0,2,3.295836866004329
5454,0,0,0,0,0,0,0,2,3.295836866004329
6212,0,0,0,0,0,0,0,2,3.295836866004329
10413,0,2,0,0,8,0,0,0,3.295836866004329
9193,0,0,0,0,0,0,0,2,3.295836866004329
5463,0,2,0,0,8,0,0,0,3.295836866004329
7877,0,0,0,0,0,0,0,2,3.295836866004329
7200,0,3,0,0,1,0,0,2,3.295836866004329
6267,0,0,0,0,0,0,0,2,3.295836866004329
9235,0,0,0,0,0,0,0,2,3.295836866004329
8555,0,0,0,0,0,0,0,2,3.295836866004329
10298,0,0,0,0,0,0,0,2,3.295836866004329
8834,0,0,0,0,0,0,0,2,3.295836866004329
5995,0,0,0,0,0,0,0,2,3.295836866004329
9299,0,0,0,0,0,0,0,2,3.295836866004329
4976,0,0,0,0,0,0,0,2,3.295836866004329
7850,0,2,0,0,8,0,0,0,3.295836866004329
6389,0,0,0,0,0,0,0,2,3.295836866004329
3350,0,0,0,0,0,0,0,2,3.295836866004329
10952,0,0,0,0,0,0,0,2,3.295836866004329
7897,0,0,0,0,0,0,0,2,3.295836866004329
9051,0,0,0,0,0,0,0,2,3.295836866004329
4638,0,0,0,0,0,0,0,2,3.295836866004329
5886,0,2,0,0,8,0,0,0,3.295836866004329
9190,0,0,0,0,0,0,0,2,3.295836866004329
10855,0,0,0,0,0,0,0,2,3.295836866004329
5768,0,0,0,0,0,0,0,2,3.295836866004329
9191,0,0,0,0,0,0,0,2,3.295836866004329
8234,0,0,0,0,0,0,0,2,3.295836866004329
4991,0,2,0,0,8,0,0,0,3.295836866004329
9527,0,2,0,0,8,0,0,0,3.295836866004329
5719,0,0,0,0,0,0,0,2,3.295836866004329
4028,0,4,0,1,1,0,0,0,3.242592351485517
6560,0,4,0,1,1,0,0,0,3.242592351485517
10706,0,4,0,0,1,1,0,0,3.242592351485517
9101,0,4,0,1,1,0,0,0,3.242592351485517
6735,0,4,0,1,1,0,0,0,3.242592351485517
8077,0,4,0,1,1,0,0,0,3.242592351485517
6213,0,4,0,0,3,0,0,1,3.2425923514855164
5167,0,9,0,0,1,0,0,3,3.2425923514855164
9935,0,4,0,0,3,0,0,1,3.2425923514855164
5633,0,4,0,0,3,0,0,1,3.2425923514855164
9282,0,9,0,0,1,0,0,3,3.2425923514855164
10007,0,4,0,0,3,0,0,1,3.2425923514855164
8838,0,0,0,0,4,0,0,0,3.218875824868201
6633,0,0,0,0,4,0,0,0,3.218875824868201
9200,0,0,0,0,4,0,0,0,3.218875824868201
7219,0,0,0,0,4,0,0,0,3.218875824868201
9388,0,0,0,0,4,0,0,0,3.218875824868201
8500,0,0,0,0,4,0,0,0,3.218875824868201
9492,0,0,0,0,4,0,0,0,3.218875824868201
7089,0,0,0,0,4,0,0,0,3.218875824868201
4370,0,0,0,0,4,0,0,0,3.218875824868201
8264,0,0,0,0,4,0,0,0,3.218875824868201
5395,0,0,0,0,4,0,0,0,3.218875824868201
7686,0,0,0,0,4,0,0,0,3.218875824868201
3333,0,0,0,0,4,0,0,0,3.218875824868201
8311,0,0,0,0,4,0,0,0,3.218875824868201
6283,0,0,0,0,4,0,0,0,3.218875824868201
2257,0,0,0,0,4,0,0,0,3.218875824868201
10170,0,0,0,0,4,0,0,0,3.218875824868201
10251,0,0,0,0,4,0,0,0,3.218875824868201
6829,0,4,0,0,0,0,0,4,3.2188758248682
9520,0,1,0,0,6,0,0,0,3.198673117550681
7331,0,1,0,0,6,0,0,0,3.198673117550681
8565,0,1,0,0,6,0,0,0,3.198673117550681
6126,0,1,0,0,6,0,0,0,3.198673117550681
8647,0,1,0,0,6,0,0,0,3.198673117550681
5661,0,1,0,0,6,0,0,0,3.198673117550681
4810,0,7,0,0,13,0,0,0,3.198673117550681
4415,0,1,0,0,6,0,0,0,3.198673117550681
5222,0,1,0,0,6,0,0,0,3.198673117550681
6988,0,1,0,0,6,0,0,0,3.198673117550681
7289,0,1,0,0,6,0,0,0,3.198673117550681
7712,0,1,0,0,6,0,0,0,3.198673117550681
4226,0,1,0,0,6,0,0,0,3.198673117550681
8438,0,9,0,0,0,2,0,0,3.1904763503465032
6526,0,4,0,0,10,0,0,0,3.186352633162641
7483,0,4,0,0,10,0,0,0,3.186352633162641
7753,0,6,0,0,12,0,0,0,3.18398856586776
7052,0,5,0,0,11,0,0,0,3.1780538303479458
10309,0,2,0,0,2,0,0,1,3.1780538303479453
9973,0,2,0,0,2,0,0,1,3.1780538303479453
4988,0,2,0,0,2,0,0,1,3.1780538303479453
9431,0,2,0,0,2,0,0,1,3.1780538303479453
5254,0,2,0,0,2,0,0,1,3.1780538303479453
9234,0,12,0,1,2,0,0,0,3.0980111226744094
9100,0,10,0,0,2,0,0,2,3.095166170542178
6037,0,19,0,0,3,0,0,2,3.0726933146901194
9397,0,4,0,0,1,0,0,2,3.0726933146901194
8724,0,9,0,0,0,0,0,5,3.0726933146901194
6851,0,5,0,1,1,0,0,0,3.0602707946915624
2231,0,5,0,1,1,0,0,0,3.0602707946915624
9587,0,5,0,0,3,0,0,1,3.060270794691562
10078,0,11,0,0,15,0,0,0,3.060270794691562
10390,0,2,0,0,0,0,0,3,3.060270794691561
9884,0,2,0,0,7,0,0,0,3.060270794691561
9678,0,2,0,0,7,0,0,0,3.060270794691561
10525,0,2,0,0,0,0,0,3,3.060270794691561
7294,0,2,0,0,7,0,0,0,3.060270794691561
2341,0,2,0,0,7,0,0,0,3.060270794691561
10118,0,2,0,0,0,0,0,3,3.060270794691561
5783,0,11,0,0,1,0,0,3,3.060270794691561
7614,0,2,0,0,7,0,0,0,3.060270794691561
8865,0,5,0,0,0,0,0,4,3.0365542680742457
8487,0,6,0,0,11,0,0,0,3.0239031505206877
5166,0,6,0,0,11,0,0,0,3.0239031505206877
8315,0,11,0,2,0,0,0,0,3.008154793552549
9823,0,3,0,0,8,0,0,0,3.0081547935525483
8329,0,5,0,0,10,0,0,0,3.0040310763686864
8545,0,4,0,0,9,0,0,0,2.9957322735539917
7369,0,4,0,0,9,0,0,0,2.9957322735539917
5076,0,6,0,0,1,1,0,0,2.906120114864304
4405,0,6,0,0,1,1,0,0,2.906120114864304
3858,0,6,0,1,1,0,0,0,2.906120114864304
6595,0,6,0,1,1,0,0,0,2.906120114864304
10817,0,13,0,0,0,1,0,1,2.906120114864304
8635,0,3,0,0,2,0,0,1,2.8903717578961645
9470,0,1,0,0,5,0,0,0,2.8903717578961645
8598,0,1,0,0,5,0,0,0,2.8903717578961645
10282,0,3,0,0,2,0,0,1,2.8903717578961645
6245,0,1,0,0,5,0,0,0,2.8903717578961645
7253,0,3,0,0,2,0,0,1,2.8903717578961645
7427,0,3,0,0,2,0,0,1,2.8903717578961645
10337,0,1,0,0,5,0,0,0,2.8903717578961645
6346,0,3,0,0,2,0,0,1,2.8903717578961645
5382,0,3,0,0,2,0,0,1,2.8903717578961645
8185,0,1,0,0,5,0,0,0,2.8903717578961645
5615,0,1,0,0,5,0,0,0,2.8903717578961645
10893,0,1,0,0,5,0,0,0,2.8903717578961645
9632,0,1,0,0,5,0,0,0,2.8903717578961645
6282,0,1,0,0,5,0,0,0,2.8903717578961645
6517,0,1,0,0,5,0,0,0,2.8903717578961645
8946,0,3,0,0,2,0,0,1,2.8903717578961645
9708,0,3,0,0,2,0,0,1,2.8903717578961645
9150,0,1,0,0,5,0,0,0,2.8903717578961645
6044,0,3,0,0,2,0,0,1,2.8903717578961645
9389,0,1,0,0,5,0,0,0,2.8903717578961645
9044,0,3,0,0,2,0,0,1,2.8903717578961645
10346,0,14,0,1,0,0,0,1,2.837127243377352
8309,0,2,0,0,6,0,0,0,2.793208009442517
8969,0,2,0,0,6,0,0,0,2.793208009442517
6562,0,2,0,0,6,0,0,0,2.793208009442517
8220,0,2,0,0,6,0,0,0,2.793208009442517
5869,0,2,0,0,6,0,0,0,2.793208009442517
7665,0,4,0,0,8,0,0,0,2.785011242238338
9215,0,4,0,0,8,0,0,0,2.785011242238338
9325,0,4,0,0,8,0,0,0,2.785011242238338
9467,0,13,0,0,14,0,0,0,2.7770430725891617
9924,0,7,0,1,1,0,0,0,2.7725887222397816
7714,0,7,0,1,1,0,0,0,2.7725887222397816
10548,0,1,0,1,0,0,0,0,2.772588722239781
9538,0,8,0,0,11,0,0,0,2.772588722239781
10008,0,7,0,0,3,0,0,1,2.772588722239781
9688,0,0,0,0,3,0,0,0,2.772588722239781
10510,0,0,0,0,3,0,0,0,2.772588722239781
9676,0,0,0,0,3,0,0,0,2.772588722239781
10303,0,0,0,0,3,0,0,0,2.772588722239781
9502,0,0,0,0,3,0,0,0,2.772588722239781
9715,0,0,0,0,3,0,0,0,2.772588722239781
9719,0,1,0,1,0,0,0,0,2.772588722239781
10599,0,0,0,0,3,0,0,0,2.772588722239781
10485,0,0,0,0,3,0,0,0,2.772588722239781
10091,0,0,0,0,3,0,0,0,2.772588722239781
10389,0,1,0,1,0,0,0,0,2.772588722239781
10185,0,8,0,0,11,0,0,0,2.772588722239781
9878,0,1,0,0,1,0,0,1,2.772588722239781
10964,0,1,0,1,0,0,0,0,2.772588722239781
10776,0,1,0,1,0,0,0,0,2.772588722239781
9874,0,0,0,0,3,0,0,0,2.772588722239781
10464,0,1,0,1,0,0,0,0,2.772588722239781
10555,0,1,0,0,0,1,0,0,2.772588722239781
10126,0,1,0,1,0,0,0,0,2.772588722239781
10157,0,1,0,1,0,0,0,0,2.772588722239781
10264,0,0,0,0,3,0,0,0,2.772588722239781
9526,0,1,0,1,0,0,0,0,2.772588722239781
9584,0,0,0,0,3,0,0,0,2.772588722239781
10590,0,0,0,0,3,0,0,0,2.772588722239781
10059,0,1,0,1,0,0,0,0,2.772588722239781
5592,0,0,0,0,3,0,0,0,2.772588722239781
5313,0,0,0,0,3,0,0,0,2.772588722239781
9078,0,0,0,0,3,0,0,0,2.772588722239781
6596,0,0,0,0,3,0,0,0,2.772588722239781
2399,0,1,0,1,0,0,0,0,2.772588722239781
6033,0,1,0,0,1,0,0,1,2.772588722239781
4575,0,0,0,0,3,0,0,0,2.772588722239781
9110,0,1,0,0,1,0,0,1,2.772588722239781
5109,0,1,0,1,0,0,0,0,2.772588722239781
8559,0,1,0,1,0,0,0,0,2.772588722239781
5352,0,1,0,0,1,0,0,1,2.772588722239781
6125,0,1,0,1,0,0,0,0,2.772588722239781
2661,0,1,0,0,1,0,0,1,2.772588722239781
8591,0,1,0,0,1,0,0,1,2.772588722239781
6174,0,0,0,0,3,0,0,0,2.772588722239781
4443,0,0,0,0,3,0,0,0,2.772588722239781
6272,0,0,0,0,3,0,0,0,2.772588722239781
4767,0,0,0,0,3,0,0,0,2.772588722239781
7182,0,1,0,0,1,0,0,1,2.772588722239781
6555,0,0,0,0,3,0,0,0,2.772588722239781
4396,0,1,0,0,1,0,0,1,2.772588722239781
7167,0,1,0,0,0,1,0,0,2.772588722239781
5000,0,1,0,1,0,0,0,0,2.772588722239781
8809,0,0,0,0,3,0,0,0,2.772588722239781
7926,0,0,0,0,3,0,0,0,2.772588722239781
4213,0,1,0,0,1,0,0,1,2.772588722239781
9021,0,1,0,1,0,0,0,0,2.772588722239781
8960,0,0,0,0,3,0,0,0,2.772588722239781
6452,0,0,0,0,3,0,0,0,2.772588722239781
9014,0,0,0,0,3,0,0,0,2.772588722239781
5385,0,0,0,0,3,0,0,0,2.772588722239781
4657,0,0,0,0,3,0,0,0,2.772588722239781
5472,0,0,0,0,3,0,0,0,2.772588722239781
8361,0,1,0,1,0,0,0,0,2.772588722239781
7594,0,0,0,0,3,0,0,0,2.772588722239781
5606,0,1,0,0,0,1,0,0,2.772588722239781
4927,0,0,0,0,3,0,0,0,2.772588722239781
4874,0,0,0,0,3,0,0,0,2.772588722239781
9238,0,0,0,0,3,0,0,0,2.772588722239781
8345,0,0,0,0,3,0,0,0,2.772588722239781
6669,0,0,0,0,3,0,0,0,2.772588722239781
2317,0,0,0,0,3,0,0,0,2.772588722239781
7783,0,0,0,0,3,0,0,0,2.772588722239781
8239,0,1,0,0,1,0,0,1,2.772588722239781
7585,0,1,0,1,0,0,0,0,2.772588722239781
7553,0,3,0,0,7,0,0,0,2.7725887222397807
10897,0,3,0,0,0,0,0,3,2.7725887222397807
10577,0,3,0,0,7,0,0,0,2.7725887222397807
4182,0,3,0,0,0,0,0,3,2.7725887222397807
8206,0,3,0,0,0,0,0,3,2.7725887222397807
5748,0,3,0,0,7,0,0,0,2.7725887222397807
10978,0,3,0,0,0,0,0,3,2.7725887222397807
9033,0,3,0,0,7,0,0,0,2.7725887222397807
10015,0,3,0,0,0,0,0,3,2.7725887222397807
9177,0,3,0,0,7,0,0,0,2.7725887222397807
9613,0,3,0,0,7,0,0,0,2.7725887222397807
5093,0,7,0,0,0,0,0,4,2.748872195622465
5551,0,6,0,0,1,0,0,2,2.7362210780689065
6640,0,6,0,0,1,0,0,2,2.7362210780689065
9858,0,7,0,0,10,0,0,0,2.7163490039169056
8242,0,4,0,0,2,0,0,1,2.667228206581955
10018,0,9,0,0,11,0,0,0,2.667228206581955
4841,0,8,0,1,1,0,0,0,2.6548056865833978
5456,0,8,0,0,0,0,0,4,2.631089159966081
9505,0,1,0,0,0,0,0,2,2.602689685444384
6704,0,1,0,0,0,0,0,2,2.602689685444384
7102,0,1,0,0,0,0,0,2,2.602689685444384
8736,0,1,0,0,0,0,0,2,2.602689685444384
8987,0,1,0,0,0,0,0,2,2.602689685444384
5100,0,1,0,0,0,0,0,2,2.602689685444384
10873,0,1,0,0,0,0,0,2,2.602689685444384
10912,0,1,0,0,0,0,0,2,2.602689685444384
4740,0,1,0,0,0,0,0,2,2.602689685444384
4403,0,1,0,0,0,0,0,2,2.602689685444384
4847,0,1,0,0,0,0,0,2,2.602689685444384
8514,0,1,0,0,0,0,0,2,2.602689685444384
4430,0,5,0,0,8,0,0,0,2.602689685444384
5427,0,1,0,0,0,0,0,2,2.602689685444384
7243,0,1,0,0,0,0,0,2,2.602689685444384
6423,0,1,0,0,0,0,0,2,2.602689685444384
7778,0,5,0,0,8,0,0,0,2.602689685444384
10627,0,1,0,0,0,0,0,2,2.602689685444384
9244,0,9,0,0,1,1,0,0,2.549445170925571
10096,0,4,0,0,7,0,0,0,2.549445170925571
8070,0,4,0,0,0,0,0,3,2.549445170925571
10589,0,9,0,1,1,0,0,0,2.549445170925571
5674,0,4,0,0,7,0,0,0,2.549445170925571
9206,0,7,0,0,9,0,0,0,2.525728644308256
5576,0,1,0,0,4,0,0,0,2.525728644308255
9912,0,1,0,0,4,0,0,0,2.525728644308255
8730,0,1,0,0,4,0,0,0,2.525728644308255
8890,0,1,0,0,4,0,0,0,2.525728644308255
9822,0,1,0,0,4,0,0,0,2.525728644308255
9159,0,1,0,0,4,0,0,0,2.525728644308255
8281,0,1,0,0,4,0,0,0,2.525728644308255
9209,0,9,0,0,0,0,0,4,2.5257286443082547
4857,0,3,0,0,6,0,0,0,2.505525936990736
9999,0,3,0,0,6,0,0,0,2.505525936990736
8709,0,5,0,0,2,0,0,1,2.4849066497880004
8383,0,2,0,0,5,0,0,0,2.484906649788
4589,0,2,0,0,5,0,0,0,2.484906649788
9993,0,2,0,0,5,0,0,0,2.484906649788
7767,0,2,0,0,5,0,0,0,2.484906649788
8996,0,6,0,0,8,0,0,0,2.4485390056171257
8618,0,12,0,0,11,0,0,0,2.404863942114464
7098,0,2,0,1,0,0,0,0,2.367123614131617
7036,0,2,0,1,0,0,0,0,2.367123614131617
10774,0,2,0,1,0,0,0,0,2.367123614131617
7059,0,2,0,0,0,1,0,0,2.367123614131617
4258,0,2,0,1,0,0,0,0,2.367123614131617
10396,0,2,0,1,0,0,0,0,2.367123614131617
5652,0,2,0,0,0,1,0,0,2.367123614131617
7163,0,2,0,1,0,0,0,0,2.367123614131617
6771,0,2,0,0,0,1,0,0,2.367123614131617
2749,0,2,0,0,0,1,0,0,2.367123614131617
7337,0,2,0,1,0,0,0,0,2.367123614131617
8523,0,2,0,1,0,0,0,0,2.367123614131617
10063,0,11,0,0,1,1,0,0,2.367123614131617
10781,0,2,0,1,0,0,0,0,2.367123614131617
4696,0,2,0,0,0,1,0,0,2.367123614131617
10973,0,2,0,1,0,0,0,0,2.367123614131617
10829,0,2,0,0,0,1,0,0,2.367123614131617
9926,0,2,0,0,1,0,0,1,2.3671236141316165
6402,0,2,0,0,1,0,0,1,2.3671236141316165
9990,0,2,0,0,1,0,0,1,2.3671236141316165
10320,0,2,0,0,1,0,0,1,2.3671236141316165
5306,0,5,0,0,7,0,0,0,2.3671236141316165
5503,0,2,0,0,1,0,0,1,2.3671236141316165
4813,0,5,0,0,0,0,0,3,2.3671236141316165
10538,0,5,0,0,7,0,0,0,2.3671236141316165
4463,0,2,0,0,1,0,0,1,2.3671236141316165
10204,0,2,0,0,1,0,0,1,2.3671236141316165
9128,0,5,0,0,7,0,0,0,2.3671236141316165
9522,0,5,0,0,7,0,0,0,2.3671236141316165
9313,0,5,0,0,7,0,0,0,2.3671236141316165
5937,0,2,0,0,1,0,0,1,2.3671236141316165
10164,0,13,0,0,11,0,0,0,2.3307559699607423
4861,0,9,0,0,9,0,0,0,2.302585092994046
7837,0,9,0,0,9,0,0,0,2.302585092994046
10943,0,12,0,1,1,0,0,0,2.2870809064580806
6417,0,12,0,0,3,0,0,1,2.28708090645808
9035,0,4,0,0,6,0,0,0,2.2823823856765264
8290,0,4,0,0,6,0,0,0,2.2823823856765264
7178,0,4,0,0,6,0,0,0,2.2823823856765264
4577,0,4,0,0,6,0,0,0,2.2823823856765264
9469,0,4,0,0,6,0,0,0,2.2823823856765264
9591,0,4,0,0,6,0,0,0,2.2823823856765264
7836,0,4,0,0,6,0,0,0,2.2823823856765264
7034,0,12,0,0,10,0,0,0,2.2308411881352046
7648,0,6,0,0,7,0,0,0,2.212972934304358
9170,0,6,0,0,0,0,0,3,2.212972934304358
6340,0,6,0,0,0,0,0,3,2.212972934304358
5305,0,6,0,0,0,0,0,3,2.212972934304358
