SOURCE,EXTERNAL_ID,PMCID,DOI,AUTHORS,PUBLICATION_YEAR,PUBLICATION_MONTH,TITLE,JOURNAL,VOLUME,ISSUE,PAGE_INFO,PUBLISHER,TIMES_CITED,GRANTS,OPEN_ACCESS,LICENSE,FIRST_PUB_DATE (dd/mm/yyyy),EMBARGO_DATE (dd/mm/yyyy),IN_EPMC,EPMC_AUTH_MAN
MED,23717270,PMC3653103,10.3389/fnint.2013.00036,"Okada, Ken-Ichi; Kobayashi, Yasushi",2013,,Reward prediction-related increases and decreases in tonic neuronal activity of the pedunculopontine tegmental nucleus.,"Front Integr Neurosci",7,"","36",,19,"",Y,cc by,2013-05-14,,Y,N
MED,2792254,,10.1007/bf00250573,"Canavan, AG; Nixon, PD; Passingham, RE",1989,,Motor learning in monkeys (Macaca fascicularis) with lesions in motor thalamus.,"Exp Brain Res",77,"1","113-126",,63,"",N,,1989-01-01,,N,N
MED,16572463,PMC2577613,10.1002/cne.20938,"Olavarria, Jaime F; Safaeian, Pegah",2006,6,Development of callosal topography in visual cortex of normal and enucleated rats.,"J Comp Neurol",496,"4","495-512",,17,"""NEI NIH HHS"":""EY016045"",""NEI NIH HHS"":""R03 EY016045-02""",N,,2006-06-01,,Y,N
MED,28972127,PMC5666586,10.1523/jneurosci.1971-17.2017,"Hansen, Hanne D; Mandeville, Joseph B; Sander, Christin Y; Hooker, Jacob M; Catana, Ciprian; Rosen, Bruce R; Knudsen, Gitte M",2017,11,Functional Characterization of 5-HT<sub>1B</sub> Receptor Drugs in Nonhuman Primates Using Simultaneous PET-MR.,"J Neurosci",37,"44","10671-10678",,4,"""Lundbeck Foundation"":""R165-2013-15637"",""NCRR NIH HHS"":""S10 RR022976"",""NCRR NIH HHS"":""S10 RR017208"",""NIDA NIH HHS"":""K99 DA043629"",""NIBIB NIH HHS"":""P41 EB015896"",""NIBIB NIH HHS"":""R01 EB014894"",""NIDA NIH HHS"":""R90 DA023427"",""NCRR NIH HHS"":""S10 RR026666"",""NCRR NIH HHS"":""S10 RR019933""",N,cc by-nc-sa,2017-10-02,2018-05-01,Y,N
MED,19235876,PMC6870714,10.1002/hbm.20670,"Pernet, Cyril; Andersson, Jesper; Paulesu, Eraldo; Demonet, Jean Francois",2009,7,When all hypotheses are right: a multifocal account of dyslexia.,"Hum Brain Mapp",30,"7","2278-2292",,74,"",N,,2009-07-01,,Y,N
MED,21653723,PMC3174820,10.1152/jn.00338.2011,"Yeo, B T Thomas; Krienen, Fenna M; Sepulcre, Jorge; Sabuncu, Mert R; Lashkari, Danial; Hollinshead, Marisa; Roffman, Joshua L; Smoller, Jordan W; Zöllei, Lilla; Polimeni, Jonathan R; Fischl, Bruce; Liu, Hesheng; Buckner, Randy L",2011,9,The organization of the human cerebral cortex estimated by intrinsic functional connectivity.,"J Neurophysiol",106,"3","1125-1165",,3036,"""NIMH NIH HHS"":""K08MH067966"",""NINDS NIH HHS"":""K25 NS069805"",""NINDS NIH HHS"":""R01NS052585"",""NCCIH NIH HHS"":""RC1AT005728"",""NCRR NIH HHS"":""1S10RR023043"",""Howard Hughes Medical Institute"":""ID_NOT_SUPPLIED"",""NINDS NIH HHS"":""1R01NS070963"",""NIA NIH HHS"":""AG022381"",""NCRR NIH HHS"":""1S10RR019"",""NIBIB NIH HHS"":""K25 EB013649"",""NIMH NIH HHS"":""U54MH091665"",""NCRR NIH HHS"":""1S10RR023401"",""NIBIB NIH HHS"":""K01 EB011498"",""NCRR NIH HHS"":""U24RR021382"",""NINDS NIH HHS"":""K25 NS069805-02"",""NINDS NIH HHS"":""1R21NS072652"",""NIA NIH HHS"":""AG021910"",""NCRR NIH HHS"":""P41RR14074"",""NCRR NIH HHS"":""P41RR14075""",N,,2011-06-08,,Y,N
MED,814157,,,"Benevento, LA",1975,,Stereotaxic coordinates for the Rhesus monkey thalamus and mesencephalon referencing visual afferents and cytoarchitecture.,"J Hirnforsch",16,"2","117-129",,19,"",N,,1975-01-01,,N,N
MED,17591557,,10.1016/j.nucmedbio.2007.03.009,"Kawamura, Kazunori; Tsukada, Hideo; Shiba, Kazuhiro; Tsuji, Chieko; Harada, Norihiro; Kimura, Yuichi; Ishiwata, Kiichi",2007,7,Synthesis and evaluation of fluorine-18-labeled SA4503 as a selective sigma1 receptor ligand for positron emission tomography.,"Nucl Med Biol",34,"5","571-577",,11,"",N,,2007-05-11,,N,N
MED,1866446,,10.1016/s0079-6123(08)63051-4,"Murray, EA",1991,,Contributions of the amygdalar complex to behavior in macaque monkeys.,"Prog Brain Res",87,"","167-180",,6,"",N,,1991-01-01,,N,N
MED,20657832,PMC2906504,10.1371/journal.pone.0011531,"Imaizumi, Kazuo; Priebe, Nicholas J; Sharpee, Tatyana O; Cheung, Steven W; Schreiner, Christoph E",2010,7,"Encoding of temporal information by timing, rate, and place in cat auditory cortex.","PLoS One",5,"7","e11531",,14,"""NEI NIH HHS"":""R01 EY019288"",""NIDCD NIH HHS"":""DC-02260"",""NIMH NIH HHS"":""MH-077970"",""NIDCD NIH HHS"":""R01 DC002260"",""NIMH NIH HHS"":""MH068904"",""NIMH NIH HHS"":""P50 MH077970"",""NEI NIH HHS"":""EY019493,"",""NIMH NIH HHS"":""K25 MH068904"",""NEI NIH HHS"":""R01 EY019493""",Y,cc by,2010-07-19,,Y,N
MED,21595049,PMC3192250,10.1002/dneu.20920,"Dulcis, Davide; Spitzer, Nicholas C",2012,4,Reserve pool neuron transmitter respecification: Novel neuroplasticity.,"Dev Neurobiol",72,"4","465-474",,18,"""NINDS NIH HHS"":""R01 NS015918"",""NIMH NIH HHS"":""MH74702"",""NINDS NIH HHS"":""NS15918"",""NINDS NIH HHS"":""R01 NS057690"",""NIMH NIH HHS"":""R01 MH074702"",""NINDS NIH HHS"":""R01 NS015918-28"",""NIMH NIH HHS"":""R56 MH074702"",""NIMH NIH HHS"":""R01 MH074702-04"",""NINDS NIH HHS"":""R01 NS015918-30"",""NINDS NIH HHS"":""R01 NS015918-31"",""NINDS NIH HHS"":""R01 NS015918-32"",""NIMH NIH HHS"":""R01 MH074702-05"",""NINDS NIH HHS"":""R01 NS057690-03"",""NINDS NIH HHS"":""R56 NS015918"",""NINDS NIH HHS"":""R01 NS015918-29""",N,,2012-04-01,,Y,N
MED,23986562,PMC3841865,10.1152/jn.00362.2013,"Joiner, Wilsaan M; Cavanaugh, James; FitzGibbon, Edmond J; Wurtz, Robert H",2013,11,Corollary discharge contributes to perceived eye location in monkeys.,"J Neurophysiol",110,"10","2402-2413",,15,"""Intramural NIH HHS"":""ID_NOT_SUPPLIED"",""NEI NIH HHS"":""R00 EY021252""",N,,2013-08-28,,Y,N
MED,16775143,PMC6674022,10.1523/jneurosci.1543-06.2006,"Kita, Hitoshi; Chiken, Satomi; Tachibana, Yoshihisa; Nambu, Atsushi",2006,6,Origins of GABA(A) and GABA(B) receptor-mediated responses of globus pallidus induced after stimulation of the putamen in the monkey.,"J Neurosci",26,"24","6554-6562",,35,"""NINDS NIH HHS"":""NS-42762"",""NINDS NIH HHS"":""NS-47085""",N,,2006-06-01,,Y,N
MED,30390553,PMC6378121,10.1016/j.bioorg.2018.10.015,"Reilly, Sean W; Puentes, Laura N; Schmitz, Alexander; Hsieh, Chia-Ju; Weng, Chi-Chang; Hou, Catherine; Li, Shihong; Kuo, Yin-Ming; Padakanti, Prashanth; Lee, Hsiaoju; Riad, Aladdin A; Makvandi, Mehran; Mach, Robert H",2019,3,Synthesis and evaluation of an AZD2461 [<sup>18</sup>F]PET probe in non-human primates reveals the PARP-1 inhibitor to be non-blood-brain barrier penetrant.,"Bioorg Chem",83,"","242-249",,10,"""NIDA NIH HHS"":""T32 DA028874"",""NIDA NIH HHS"":""F32 DA005589"",""NIGMS NIH HHS"":""T32 GM008076""",N,,2018-10-17,2020-03-01,Y,N
MED,808626,,10.1159/000459859,"Percheron, G",1975,,Ventricular landmarks for thalamic stereotaxy in Macaca.,"J Med Primatol",4,"4","217-244",,31,"",N,,1975-01-01,,N,N
MED,21632950,PMC3129619,10.1523/jneurosci.5000-10.2011,"Tanabe, Seiji; Haefner, Ralf M; Cumming, Bruce G",2011,6,Suppressive mechanisms in monkey V1 help to solve the stereo correspondence problem.,"J Neurosci",31,"22","8295-8305",,21,"""Intramural NIH HHS"":""ZIA EY000404-09""",N,,2011-06-01,,Y,N
MED,1313562,PMC48703,10.1073/pnas.89.7.2571,"Rausell, E; Cusick, CG; Taub, E; Jones, EG",1992,4,Chronic deafferentation in monkeys differentially affects nociceptive and nonnociceptive pathways distinguished by specific calcium-binding proteins and down-regulates gamma-aminobutyric acid type A receptors at thalamic levels.,"Proc Natl Acad Sci U S A",89,"7","2571-2575",,67,"""NINDS NIH HHS"":""NS 21377""",N,,1992-04-01,,Y,N
MED,7419758,,10.1002/cne.901920414,"Harting, JK; Huerta, MF; Frankfurter, AJ; Strominger, NL; Royce, GJ",1980,8,Ascending pathways from the monkey superior colliculus: an autoradiographic analysis.,"J Comp Neurol",192,"4","853-882",,231,"""NEI NIH HHS"":""EY01277"",""PHS HHS"":""BMS76-81882""",N,,1980-08-01,,N,N
MED,15716953,,10.1038/nature03387,"Dacey, Dennis M; Liao, Hsi-Wen; Peterson, Beth B; Robinson, Farrel R; Smith, Vivianne C; Pokorny, Joel; Yau, King-Wai; Gamlin, Paul D",2005,2,Melanopsin-expressing ganglion cells in primate retina signal colour and irradiance and project to the LGN.,"Nature",433,"7027","749-754",,674,"""NIDCD NIH HHS"":""R01 DC006904"",""NEI NIH HHS"":""R01 EY014596-01"",""NEI NIH HHS"":""R01 EY006837-18"",""NEI NIH HHS"":""R01 EY006837"",""NEI NIH HHS"":""R37 EY006837"",""NEI NIH HHS"":""R37 EY006837-15S1"",""NIDCD NIH HHS"":""R01 DC006904-01"",""NEI NIH HHS"":""R01 EY006837-16A1"",""NEI NIH HHS"":""R37 EY006837-15"",""NEI NIH HHS"":""R01 EY014596"",""NEI NIH HHS"":""R01 EY006837-17""",N,,2005-02-01,,N,N
MED,8442707,,10.1001/archneur.1993.00540030045013,"Morecraft, RJ; Geula, C; Mesulam, MM",1993,3,Architecture of connectivity within a cingulo-fronto-parietal neurocognitive network for directed attention.,"Arch Neurol",50,"3","279-284",,104,"""NINDS NIH HHS"":""NS20285""",N,,1993-03-01,,N,N
MED,27520470,PMC5081064,10.1016/j.neuropsychologia.2016.08.008,"Kievit, Rogier A; Davis, Simon W; Griffiths, John; Correia, Marta M; Cam-Can; Henson, Richard N",2016,10,A watershed model of individual differences in fluid intelligence.,"Neuropsychologia",91,"","186-198",,48,"""Medical Research Council"":""MC_U105597119"",""Medical Research Council"":""MC_UP_1401/1"",""Wellcome Trust"":""107392/A/15/Z"",""Wellcome Trust"":""103838/Z/14/Z"",""Medical Research Council"":""MC_U105579215"",""Medical Research Council"":""MC_U105579226"",""Biotechnology and Biological Sciences Research Council"":""BB/H008217/1"",""Medical Research Council"":""MC_U105579212""",Y,cc by,2016-08-09,,Y,N
MED,18597554,PMC2443193,10.1371/journal.pbio.0060159,"Hagmann, Patric; Cammoun, Leila; Gigandet, Xavier; Meuli, Reto; Honey, Christopher J; Wedeen, Van J; Sporns, Olaf",2008,7,Mapping the structural core of human cerebral cortex.,"PLoS Biol",6,"7","e159",,1947,"""NIMH NIH HHS"":""1R01-MH64-44""",Y,cc by,2008-07-01,,Y,N
MED,18355687,,10.1016/j.nucmedbio.2007.12.002,"Zeng, Zhizhen; O'Brien, Julie A; Lemaire, Wei; O'Malley, Stacey S; Miller, Patricia J; Zhao, Zhijian; Wallace, Michael A; Raab, Conrad; Lindsley, Craig W; Sur, Cyrille; Williams, David L",2008,4,A novel radioligand for glycine transporter 1: characterization and use in autoradiographic and in vivo brain occupancy studies.,"Nucl Med Biol",35,"3","315-325",,12,"",N,,2008-04-01,,N,N
MED,20403446,PMC2881169,10.1016/j.nlm.2010.04.006,"Trouche, Stéphanie G; Maurice, Tangui; Rouland, Sylvie; Verdier, Jean-Michel; Mestre-Francés, Nadine",2010,7,The three-panel runway maze adapted to Microcebus murinus reveals age-related differences in memory and perseverance performances.,"Neurobiol Learn Mem",94,"1","100-106",,17,"""NIA NIH HHS"":""R01 AG020197"",""NIA NIH HHS"":""R01 AG020197-07"",""NIA NIH HHS"":""R01-AG020197""",N,,2010-04-18,,Y,N
MED,22526537,PMC3469782,10.1007/s00213-012-2707-z,"Helms, Christa M; McClintick, Megan N; Grant, Kathleen A",2012,11,"Social rank, chronic ethanol self-administration, and diurnal pituitary-adrenal activity in cynomolgus monkeys.","Psychopharmacology (Berl)",224,"1","133-143",,21,"""NIH HHS"":""P51 OD011092"",""NIAAA NIH HHS"":""T32 AA007468"",""NIAAA NIH HHS"":""AA019355"",""NCRR NIH HHS"":""P51 RR000163"",""NIAAA NIH HHS"":""P60 AA010760"",""NCRR NIH HHS"":""K01 RR000163"",""NIAAA NIH HHS"":""AA10760"",""NIAAA NIH HHS"":""P50 AA010760"",""NIAAA NIH HHS"":""AA13541"",""NIAAA NIH HHS"":""R24 AA019431"",""NCRR NIH HHS"":""RR000163"",""NIAAA NIH HHS"":""T32AA007468"",""NIAAA NIH HHS"":""AA019431"",""NIAAA NIH HHS"":""AA13510"",""NIAAA NIH HHS"":""P30 AA019355"",""NIAAA NIH HHS"":""U01 AA013510""",N,,2012-04-18,,Y,N
MED,21915690,PMC3367001,10.1007/s10827-011-0358-4,"Cortes, Jesus M; Marinazzo, Daniele; Series, Peggy; Oram, Mike W; Sejnowski, Terry J; van Rossum, Mark C W",2012,6,The effect of neural adaptation on population coding accuracy.,"J Comput Neurosci",32,"3","387-402",,19,"""Howard Hughes Medical Institute"":""ID_NOT_SUPPLIED""",N,,2011-09-14,,Y,N
MED,24671533,PMC4044443,10.1152/jn.00731.2013,"Shinder, Michael E; Newlands, Shawn D",2014,6,Sensory convergence in the parieto-insular vestibular cortex.,"J Neurophysiol",111,"12","2445-2464",,30,"""NIDCD NIH HHS"":""R01DC0006429"",""NIDCD NIH HHS"":""F31DC 007583""",N,,2014-03-26,,Y,N
MED,1611493,,10.1016/0006-8993(92)90506-5,"Chandler, MJ; Hobbs, SF; Fu, QG; Kenshalo, DR; Blair, RW; Foreman, RD",1992,1,Responses of neurons in ventroposterolateral nucleus of primate thalamus to urinary bladder distension.,"Brain Res",571,"1","26-34",,42,"""NHLBI NIH HHS"":""HL22732""",N,,1992-01-01,,N,N
MED,20461228,PMC2866452,10.3389/fncom.2010.00010,"Yu, Yunguo; Crumiller, Marshall; Knight, Bruce; Kaplan, Ehud",2010,,Estimating the amount of information carried by a neuronal population.,"Front Comput Neurosci",4,"","10",,10,"""NEI NIH HHS"":""R01 EY016371"",""NEI NIH HHS"":""R01 EY016224"",""NEI NIH HHS"":""R01 EY012867"",""NIMH NIH HHS"":""T32 MH087004""",Y,,2010-04-26,,Y,N
MED,21113591,PMC3034914,10.1007/s00259-010-1663-2,"Visser, Anniek K D; van Waarde, Aren; Willemsen, Antoon T M; Bosker, Fokko J; Luiten, Paul G M; den Boer, Johan A; Kema, Ido P; Dierckx, Rudi A J O",2011,3,Measuring serotonin synthesis: from conventional methods to PET tracers and their (pre)clinical implications.,"Eur J Nucl Med Mol Imaging",38,"3","576-591",,19,"",Y,cc by-nc,2010-11-27,,Y,N
MED,16506197,PMC6503658,10.1002/cne.20906,"Stepniewska, Iwona; Preuss, Todd M; Kaas, Jon H",2006,4,Ipsilateral cortical connections of dorsal and ventral premotor areas in New World owl monkeys.,"J Comp Neurol",495,"6","691-708",,39,"""NINDS NIH HHS"":""R01 NS016446"",""NINDS NIH HHS"":""R01 NS016446-22"",""NINDS NIH HHS"":""NS 16446"",""NEI NIH HHS"":""R01 EY002686""",N,,2006-04-01,,Y,N
MED,20940222,PMC3114551,10.1093/cercor/bhq189,"Tremblay, Pascale; Small, Steven L",2011,5,From language comprehension to action understanding and back again.,"Cereb Cortex",21,"5","1166-1177",,24,"""NIDCD NIH HHS"":""R01 DC003378"",""Canadian Institutes of Health Research"":""ID_NOT_SUPPLIED""",N,,2010-10-12,,Y,N
MED,3805358,,10.1002/cne.902540403,"Leichnetz, GR",1986,12,"Afferent and efferent connections of the dorsolateral precentral gyrus (area 4, hand/arm region) in the macaque monkey, with comparisons to area 8.","J Comp Neurol",254,"4","460-492",,164,"",N,,1986-12-01,,N,N
MED,24506843,PMC4264920,10.1111/ejn.12478,"Joachimsthaler, Bettina; Uhlmann, Michaela; Miller, Frank; Ehret, Günter; Kurt, Simone",2014,3,Quantitative analysis of neuronal response properties in primary and higher-order auditory cortical fields of awake house mice (Mus musculus).,"Eur J Neurosci",39,"6","904-918",,36,"",Y,cc by-nc-nd,2014-02-07,,Y,N
MED,11050211,PMC34351,10.1073/pnas.97.22.11793,"Kaas, JH; Hackett, TA",2000,10,Subdivisions of auditory cortex and processing streams in primates.,"Proc Natl Acad Sci U S A",97,"22","11793-11799",,538,"",N,,2000-10-01,,Y,N
MED,14318481,,10.1001/archneur.1965.00470020003001,"CARPENTER, MB; STROMINGER, NL; WEISS, AH",1965,8,EFFECTS OF LESIONS IN THE INTRALAMINAR THALAMIC NUCLEI UPON SUBTHALAMIC DYSKINESIA: A STUDY IN THE RHESUS MONKEY.,"Arch Neurol",13,"","113-125",,4,"",N,,1965-08-01,,N,N
MED,19503750,PMC2691153,10.3389/neuro.07.007.2009,"Kayser, Christoph; Logothetis, Nikos K",2009,,Directed Interactions Between Auditory and Superior Temporal Cortices and their Role in Sensory Integration.,"Front Integr Neurosci",3,"","7",,37,"",Y,,2009-05-04,,Y,N
MED,27084356,PMC5061605,10.1016/j.pneurobio.2016.04.001,"Šimić, Goran; Babić Leko, Mirjana; Wray, Selina; Harrington, Charles R; Delalle, Ivana; Jovanov-Milošević, Nataša; Bažadona, Danira; Buée, Luc; de Silva, Rohan; Di Giovanni, Giuseppe; Wischik, Claude M; Hof, Patrick R",2017,4,Monoaminergic neuropathology in Alzheimer's disease.,"Prog Neurobiol",151,"","101-138",,111,"""Biotechnology and Biological Sciences Research Council"":""1211442"",""European Cooperation in Science and Technology"":""CM1103"",""Parkinson's UK"":""K-1212"",""Hrvatska Zaklada za Znanost"":""IP-2014-09-9730"",""National Institutes of Health"":""P50 AG005138"",""Medical Research Council"":""G0501560"",""NIA NIH HHS"":""P50 AG005138""",N,,2016-04-12,2018-04-01,Y,N
MED,15680944,,10.1016/j.brainres.2004.11.005,"Mukherjee, Jogeshwar; Christian, Bradley T; Narayanan, Tanjore K; Shi, Bingzhi; Collins, Daphne",2005,1,"Measurement of d-amphetamine-induced effects on the binding of dopamine D-2/D-3 receptor radioligand, 18F-fallypride in extrastriatal brain regions in non-human primates using PET.","Brain Res",1032,"1-2","77-84",,39,"",N,,2005-01-01,,N,N
MED,27787196,PMC5116238,10.7554/elife.18044,"Lak, Armin; Stauffer, William R; Schultz, Wolfram",2016,10,Dopamine neurons learn relative chosen value from probabilistic rewards.,"Elife",5,"","e18044",,30,"""Medical Research Council"":""G1000183B"",""NIMH NIH HHS"":""P50 MH094258"",""Wellcome Trust"":""WT106101 "",""Wellcome Trust"":""106101/Z/14/Z"",""Medical Research Council"":""G1000183"",""Wellcome Trust"":""WT106101"",""Wellcome Trust"":""093875"",""European Research Council"":""ID_NOT_SUPPLIED"",""Wellcome Trust"":""ID_NOT_SUPPLIED""",Y,cc by,2016-10-27,,Y,N
MED,1718552,,10.1016/0006-8993(91)90853-n,"Smith, MV; Apkarian, AV",1991,7,Thalamically projecting cells of the lateral cervical nucleus in monkey.,"Brain Res",555,"1","10-18",,5,"""NINDS NIH HHS"":""NS228910"",""NINDS NIH HHS"":""NS08462""",N,,1991-07-01,,N,N
MED,2477420,,10.1002/cne.902880307,"Apkarian, AV; Hodge, CJ",1989,10,Primate spinothalamic pathways: I. A quantitative study of the cells of origin of the spinothalamic pathway.,"J Comp Neurol",288,"3","447-473",,68,"""NINDS NIH HHS"":""NS228910""",N,,1989-10-01,,N,N
MED,28381491,PMC5511869,10.1152/jn.00924.2016,"Poltoratski, Sonia; Ling, Sam; McCormack, Devin; Tong, Frank",2017,7,Characterizing the effects of feature salience and top-down attention in the early visual system.,"J Neurophysiol",118,"1","564-573",,16,"""National Science Foundation (NSF)"":""BSC-1228526"",""National Science Foundation (NSF)"":""GRFP"",""HHS | NIH | National Eye Institute (NEI)"":""P30-EY008126"",""NICHD NIH HHS"":""U54 HD083211"",""NEI NIH HHS"":""P30 EY008126""",N,,2017-04-05,2018-07-01,Y,N
MED,28270752,PMC5318413,10.3389/fncir.2017.00007,"Geed, Shashwati; McCurdy, Martha L; van Kan, Peter L E",2017,,Neuronal Correlates of Functional Coupling between Reach- and Grasp-Related Components of Muscle Activity.,"Front Neural Circuits",11,"","7",,5,"""National Center for Advancing Translational Sciences"":""TL1TR001431"",""University of Wisconsin-Madison"":""ID_NOT_SUPPLIED"",""National Institute of Neurological Disorders and Stroke"":""1U10NS086513-01"",""National Institute on Disability, Independent Living, and Rehabilitation Research"":""H133P100015"",""National Institute of Neurological Disorders and Stroke"":""NS43317"",""NINDS NIH HHS"":""U10 NS086513"",""NCATS NIH HHS"":""TL1 TR001431""",Y,cc by,2017-02-21,,Y,N
MED,29351512,PMC6050349,10.1152/physrev.00042.2016,"Verkhratsky, Alexei; Nedergaard, Maiken",2018,1,Physiology of Astroglia.,"Physiol Rev",98,"1","239-389",,527,"""Novo Nordisk Fonden"":""NNF13OC0004258"",""Lundbeck Foundation"":""R155-2016-552"",""NIA NIH HHS"":""RF1 AG057575"",""NIA NIH HHS"":""R01 AG048769"",""HHS | National Institutes of Health (NIH)"":""ID_NOT_SUPPLIED"",""NINDS NIH HHS"":""R01 NS100366""",N,,2018-01-01,2019-01-01,Y,N
MED,24065893,PMC3776161,10.3389/fnsys.2013.00050,"Bronfeld, Maya; Yael, Dorin; Belelovsky, Katya; Bar-Gad, Izhar",2013,,Motor tics evoked by striatal disinhibition in the rat.,"Front Syst Neurosci",7,"","50",,48,"",Y,cc by,2013-09-18,,Y,N
MED,22108813,PMC5560386,10.1007/s12264-011-1737-6,"Cipriani, Gabriele; Picchi, Lucia; Vedovello, Marcella; Nuti, Angelo; Fiorino, Mario Di",2011,12,The phantom and the supernumerary phantom limb: historical review and new case.,"Neurosci Bull",27,"6","359-365",,7,"",N,,2011-12-01,,Y,N
MED,24936424,PMC4053649,10.1016/j.nicl.2014.04.008,"Adluru, Nagesh; Destiche, Daniel J; Lu, Sharon Yuan-Fu; Doran, Samuel T; Birdsill, Alex C; Melah, Kelsey E; Okonkwo, Ozioma C; Alexander, Andrew L; Dowling, N Maritza; Johnson, Sterling C; Sager, Mark A; Bendlin, Barbara B",2014,,White matter microstructure in late middle-age: Effects of apolipoprotein E4 and parental family history of Alzheimer's disease.,"Neuroimage Clin",4,"","730-742",,43,"""Veteran&apos;s Administration"":""I01CX000165"",""NIA NIH HHS"":""R01 AG027161"",""National Institute on Aging"":""R01 AG037639"",""NCRR NIH HHS"":""UL1 RR025011"",""Waisman Center Core"":""P30 HD003352-45"",""NIA NIH HHS"":""R01 AG037639"",""CSRD VA"":""I01 CX000165"",""NCATS NIH HHS"":""UL1 TR000427"",""William S. Middleton Memorial Veterans Hospital, Madison, WI"":""GRECC MS # 2013-08"",""NICHD NIH HHS"":""P30 HD003352"",""NIA NIH HHS"":""R01 AG021155"",""National Institute on Aging"":""ADRC P50 AG033514"",""NCRR NIH HHS"":""1UL1RR025011"",""the Alzheimer&apos;s Association"":""NIRG-09-132626"",""National Institute on Aging"":""R01 AG027161"",""NIA NIH HHS"":""P50 /AG033514"",""NIA NIH HHS"":""P50 AG033514"",""National Institute on Aging"":""R01 AG021155"",""National Center for Research Resources/National Institutes of Health Clinical and Translational Science Award"":""1UL1RR025011"",""NICHD NIH HHS"":""P30 HD003352-45""",Y,cc by,2014-04-21,,Y,N
