INDEX	TT?(Y/N/MB/NA)	MACAQUE?(Y/N/MB/NA)	TC_OR_CT?(Y/N/MB/NA)	RELEVANT?(Y/N/MB/NA)	REVIEW(Y/N)	READ_BY(A/D/R)	COMMENT	DOI	PMID	PMCID	FULL_TEXT_URL	PDF_URL	TITLE	ABSTRACT	KEYWORDS
5394	10.1002/cne.24275	28675473.0	PMC5861721	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5861721/	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5861721/pdf/nihms950509.pdf	Localization of orofacial representation in the corona radiata; internal capsule and cerebral peduncle in Macaca mulatta	Subcortical white matter injury is often accompanied by orofacial motor dysfunction but little is known about the structural substrates accounting for these common neurological deficits We studied the trajectory of the corticobulbar projection from the orofacial region of the primary M ventrolateral LPMCv supplementary M rostral cingulate M and caudal cingulate M motor regions through the corona radiata CR internal capsule IC and crus cerebri of the cerebral peduncle ccCP In the CR each pathway was segregated Medial motor area fibers MMM arched over the caudate and lateral motor area fibers MLPMCv curved over the putamen At superior IC levels the pathways were widespread involving the anterior limb genu and posterior limb with the M projection located anteriorly followed posteriorly by projections from M LPMCv M and M respectively Inferiorly all pathways maintained this orientation but shifted posteriorly with adjacent fiber bundles overlapping minimally In the ccCP M fibers were located medially and M fibers centromedially with M LPMCv and M pathways overlapping in between Finally at inferior ccCP levels all pathways overlapped Following CR and superior IC lesions the dispersed pathway distribution may correlate with acute orofacial dysfunction with spared pathways contributing to orofacial motor recovery In contrast the gradually commixed nature of pathway representation inferiorly may enhance fiber vulnerability and correlate with severe prolonged deficits following lower subcortical and midbrain injury Additionally in humans these findings may assist in interpreting orofacial movements evoked during deep brain stimulation and neuroimaging tractography efforts to localize descending orofacial motor pathways	cerebral cortex; cingulate cortex; corticobulbar; dysarthria; dysphagia; frontal lobe; limbic system; RRID; RRID SCR; stroke; tractography							
3826	10.1523/jneurosci.1679-18.2018	30327419.0	PMC6596204	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6596204/	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6596204/pdf/zns10384.pdf	Receptive Field Properties of Koniocellular On/Off Neurons in the Lateral Geniculate Nucleus of Marmoset Monkeys	The koniocellular K layers of the primate dorsal lateral geniculate nucleus house a variety of visual receptive field types not all of which have been fully characterized Here we made single-cell recordings targeted to the K layers of diurnal New World monkeys marmosets A subset of recorded cells was excited by both increments and decrements of light intensity onoff-cells Histological reconstruction of the location of these cells confirmed that they are segregated to K layers we therefore refer to these cells as K-onoff cells The K-onoff cells show high contrast sensitivity strong bandpass spatial frequency tuning and their response magnitude is strongly reduced by stimuli larger than the excitatory receptive field silent suppressive surrounds Stationary counterphase gratings evoke unmodulated spike rate increases or frequency-doubled responses in K-onoff cells such responses are largely independent of grating spatial phase The K-onoff cells are not orientation or direction selective Some but not all properties of K-onoff cells are consistent with those of local-edge-detectorimpressed-by-contrast cells reported in studies of cat retina and geniculate and broad-thorny ganglion cells recorded in macaque monkey retina The receptive field properties of K-onoff cells and their preferential location in the ventral K layers K and K make them good candidates for the direct projection from geniculate to extrastriate cortical area MTV If so they could contribute to visual information processing in the dorsal where or action visual stream SIGNIFICANCE STATEMENT We characterize cells in an evolutionary ancient part of the visual pathway in primates The cells are located in the lateral geniculate nucleus the main visual afferent relay nucleus in regions called koniocellular layers that are known to project to extrastriate visual areas as well as primary visual cortex The cells show high contrast sensitivity and rapid transient responses to light onset and offset Their properties suggest they could contribute to visual processing in the dorsal where or action visual stream	lateral geniculate nucleus; primate; vision							
9454	10.1186/1749-8104-4-25	19580684.0	PMC2706240	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2706240/	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2706240/pdf/1749-8104-4-25.pdf	Retinal waves are unlikely to instruct the formation of eye-specific retinogeniculate projections	In all mammalian species the projections of the two eyes to the dorsal lateral geniculate nucleus are initially overlapping before gradually forming the eye-specific domains evident at maturity It is widely thought that retinal waves of neuronal activity play an instructional role in this developmental process Here I discuss the myriad reasons why retinal waves are unlikely to have such a role and suggest that eye-specific molecular cues in combination with neuronal activity are most probably involved in the formation of eye-specific retinogeniculate projections								
3793	10.1152/jn.00844.2013	25210164.0	PMC4254875	https://journals.physiology.org/doi/10.1152/jn.00844.2013	https://journals.physiology.org/doi/epdf/10.1152/jn.00844.2013	Afferent inputs to cortical fast-spiking interneurons organize pyramidal cell network oscillations at high-gamma frequencies (60–200 Hz)	High-gamma activity ranging in frequency between  Hz and  Hz has been observed in local field potential electrocorticography EEG and magnetoencephalography signals during cortical activation in a variety of functional brain systems The origin of these signals is yet unknown Using computational modeling we show that a cortical network model receiving thalamic input generates high-gamma responses comparable to those observed in local field potential recorded in monkey somatosensory cortex during vibrotactile stimulation These high-gamma oscillations appear to be mediated mostly by an excited population of inhibitory fast-spiking interneurons firing at high-gamma frequencies and pacing excitatory regular-spiking pyramidal cells which fire at lower rates but in phase with the population rhythm The physiological correlates of high-gamma activity in this model of local cortical circuits appear to be similar to those proposed for hippocampal ripples generated by subsets of interneurons that regulate the discharge of principal cells								
3489						D		cocaine; prefrontal cortex; striatum; nucleus accumbens; self-administration; rhesus monkeys							
2597						D									
8491	10.7554/elife.31627	29199955.0	PMC5730370	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5730370/	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5730370/pdf/elife-31627.pdf	A selective role for ventromedial subthalamic nucleus in inhibitory control	The subthalamic nucleus STN is hypothesized to play a central role in the rapid stopping of movement in reaction to a stop signal Single-unit recording evidence for such a role is sparse however and it remains uncertain how that role relates to the disparate functions described for anatomic subdivisions of the STN Here we address that gap in knowledge using non-human primates and a task that distinguishes reactive and proactive action inhibition switching and skeletomotor functions We found that specific subsets of STN neurons have activity consistent with causal roles in reactive action stopping or switching Importantly these neurons were strictly segregated to a ventromedial region of STN Neurons in other subdivisions encoded task dimensions such as movement per se and proactive control We propose that the involvement of STN in reactive control is restricted to its ventromedial portion further implicating this STN subdivision in impulse control disorders								
2634				N		D									
2482						D									
4933	10.1038/s41598-021-04559-z	35022466.0	PMC8755821	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8755821/	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8755821/pdf/41598_2021_Article_4559.pdf	Neurons in the pigeon visual network discriminate between faces; scrambled faces; and sine grating images	Discriminating between object categories eg conspecifics food potential predators is a critical function of the primate and bird visual systems We examined whether a similar hierarchical organization in the ventral stream that operates for processing faces in monkeys also exists in the avian visual system We performed electrophysiological recordings from the pigeon Wulst of the thalamofugal pathway in addition to the entopallium ENTO and mesopallium ventrolaterale MVL of the tectofugal pathway while pigeons viewed images of faces scrambled controls and sine gratings A greater proportion of MVL neurons fired to the stimuli and linear discriminant analysis revealed that the population response of MVL neurons distinguished between the stimuli with greater capacity than ENTO and Wulst neurons While MVL neurons displayed the greatest response selectivity in contrast to the primate system no neurons were strongly face-selective and some responded best to the scrambled images These findings suggest that MVL is primarily involved in processing the local features of images much like the early visual cortex								
